case_set,snapshot_update,case_id,env_id,checkpoint,episode_return,episode_length,action_abs_max,target_joint_limit_steps,actual_joint_limit_steps,target_joint_max_excess_rad,actual_joint_max_excess_rad,self_collision_steps,self_collision_max_N,confirmed_nonfoot_ground_steps,confirmed_nonfoot_ground_max_N,foot_ground_steps,nonfinite,primary_fall,height_failure,tilt_failure,timeout,episode_seconds,velocity_tracking_error_mean,velocity_tracking_mean,command_x_mean,command_y_mean,actual_x_mean,actual_y_mean,actual_forward_distance,action_abs_mean,seed,observation_noise_seed
independent_32,600,independent_forward_20,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,-3.3953863790957257,46,1.9911154508590698,0,0,0.0,0.0,2,10.977275848388672,0,0.0,44,False,True,True,False,False,0.92,0.765506721061209,0.22143629295952333,0.5,0.0,0.9524788098490756,0.48746446487696277,0.8762805050611496,0.2608148157596588,92345,3822927
independent_32,600,independent_forward_21,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,-1.33099965803558,111,2.0750534534454346,1,0,0.023471415042877197,0.0,1,12.768200874328613,0,0.0,109,False,True,True,False,False,2.22,0.44040233440495824,0.5497204335317276,0.5,0.0,0.4319777430983277,0.08003345600891489,0.9589905896782875,0.26922030290504834,92345,3927656
independent_32,600,independent_forward_22,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,8.960174197105516,608,1.7921786308288574,11,0,0.018299788236618042,0.0,0,0.0,0,0.0,605,False,True,True,False,False,12.16,0.5026848167548642,0.3920405989167289,0.5,0.0,0.07480993283120609,0.004791223208150386,0.909688783227466,0.21541671489218348,92345,4032385
independent_32,600,independent_forward_23,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,21.128149238880724,1000,1.9653024673461914,9,0,0.035068124532699585,0.0,2,41.09115219116211,0,0.0,998,False,False,False,False,True,20.0,0.5064718049168587,0.3749004591815174,0.5,0.0,0.0014993499506963416,-0.002185230198199861,0.029986999013926836,0.21098485229164363,92345,4137114
independent_32,600,independent_forward_24,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,21.50875353999436,1000,1.7259607315063477,6,0,0.054404765367507935,0.0,0,0.0,0,0.0,999,False,False,False,False,True,20.0,0.4996951579451561,0.37628084267675876,0.5,0.0,0.003814812641358003,-0.0012658994077937677,0.07629625282716006,0.20515126965939998,92345,4241843
independent_32,600,independent_forward_25,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,-2.8053919847588986,60,1.910035490989685,1,0,0.08404052257537842,0.0,0,0.0,0,0.0,58,False,True,True,False,False,1.2,0.5158479802310467,0.551535509989238,0.5,0.0,0.7777093005677064,0.2729159640769164,0.9332511606812477,0.26608359490831696,92345,4346572
independent_32,600,independent_forward_26,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,-2.377376109128818,115,1.1624583005905151,9,0,0.038030773401260376,0.0,2,20.32425308227539,0,0.0,113,False,True,True,False,False,2.3000000000000003,0.8892752600752789,0.14314126411634023,0.5,0.0,-0.38236831385723274,-0.0053287935362237955,-0.8794471218716353,0.23751116135846015,92345,4451301
independent_32,600,independent_forward_27,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,-3.55212753872911,58,1.3864449262619019,7,0,0.09839332103729248,0.0,1,1.062025547027588,0,0.0,57,False,True,True,False,False,1.16,1.2546234994099057,0.01542669650726032,0.5,0.0,-0.7238648055956282,0.054333942974435875,-0.8396831744909287,0.24012115392191657,92345,4556030
independent_32,600,independent_forward_28,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,21.244745795847848,1000,1.8210440874099731,4,0,0.009914696216583252,0.0,2,14.814021110534668,0,0.0,998,False,False,False,False,True,20.0,0.5049088867902756,0.37096092076599596,0.5,0.0,0.0027663001926848665,-0.003326946557033807,0.055326003853697334,0.20753377627581357,92345,4660759
independent_32,600,independent_forward_29,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,-2.2991045713424683,81,1.8450850248336792,0,0,0.0,0.0,0,0.0,0,0.0,80,False,True,True,False,False,1.62,0.4970792560481731,0.509166739826424,0.5,0.0,0.545334981823409,0.1348863273491094,0.8834426705539227,0.2731996002020659,92345,4765488
independent_32,600,independent_forward_30,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,-3.315697966143489,64,1.3831725120544434,9,0,0.09695816040039062,0.0,0,0.0,0,0.0,63,False,True,True,False,False,1.28,1.1801542388275266,0.031067955051803313,0.5,0.0,-0.6764848213642836,-0.050636038155062124,-0.865900571346283,0.24801271688193083,92345,4870217
independent_32,600,independent_forward_31,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_600.pt,-2.9544428412336856,55,1.7841137647628784,1,0,0.0016869604587554932,0.0,0,0.0,0,0.0,53,False,True,True,False,False,1.1,0.6043369184840809,0.442162447154723,0.5,0.0,0.8498665961352262,0.3730924281206998,0.9348532557487488,0.2571864894845269,92345,4974946
independent_32,900,independent_forward_00,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,11.76526792626828,712,2.683194875717163,22,0,0.2901884913444519,0.0,1,31.72169303894043,0,0.0,711,False,True,True,False,False,14.24,0.4918381178835302,0.4015687343193901,0.5,0.0,0.06422767885875003,0.0048065238034733955,0.9146021469486004,0.22933751445138054,92345,1728347
independent_32,900,independent_forward_01,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-3.5135088720380736,58,1.3285269737243652,7,0,0.09116965532302856,0.0,0,0.0,0,0.0,57,False,True,True,False,False,1.16,1.2294115660519436,0.01964460731611621,0.5,0.0,-0.7201028276106407,0.041203615994289004,-0.8353192800283432,0.24609948232256132,92345,1833076
independent_32,900,independent_forward_02,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-3.460054521798156,54,1.6051263809204102,5,0,0.19430208206176758,0.0,1,17.94136619567871,0,0.0,52,False,True,True,False,False,1.08,1.3207011211801458,0.009442725551009874,0.5,0.0,-0.8187417205837038,-0.03979879286554125,-0.8842410582304001,0.24312298303401028,92345,1937805
independent_32,900,independent_forward_03,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,21.984788979869336,1000,2.513309955596924,26,0,0.2156807780265808,0.0,9,114.57717895507812,0,0.0,999,False,False,False,False,True,20.0,0.5047878696769476,0.37620451011881234,0.5,0.0,0.0017824340855004267,-0.0032813222393160684,0.03564868171000853,0.22803147796541454,92345,2042534
independent_32,900,independent_forward_04,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,12.14521134889219,726,2.409287691116333,31,0,0.17005902528762817,0.0,6,16.277034759521484,0,0.0,725,False,True,True,False,False,14.52,0.4979606187971663,0.4016757031339676,0.5,0.0,0.0673507086104603,0.01154442404534093,0.9779322890238836,0.23716337194784284,92345,2147263
independent_32,900,independent_forward_05,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,10.712648836692097,672,2.5192551612854004,14,0,0.21828824281692505,0.0,7,8.48006534576416,0,0.0,671,False,True,True,False,False,13.44,0.499013048984558,0.39744068080160233,0.5,0.0,0.07055851365883081,0.008549389655811302,0.9483064235746861,0.23978878403570325,92345,2251992
independent_32,900,independent_forward_06,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-2.924455338932603,87,1.5128099918365479,9,0,0.1538141965866089,0.0,0,0.0,0,0.0,85,False,True,True,False,False,1.74,0.9877286169720793,0.10583967071949847,0.5,0.0,-0.46675231239233894,-0.06574585618472648,-0.8121490235626698,0.24193332524135194,92345,2356721
independent_32,900,independent_forward_07,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,10.19851077790372,646,2.451227903366089,17,0,0.18845301866531372,0.0,4,48.022762298583984,0,0.0,644,False,True,True,False,False,12.92,0.5068713505824468,0.38365359841217,0.5,0.0,0.07381191612300593,0.007226836414944276,0.9536499563092367,0.22472192097928131,92345,2461450
independent_32,900,independent_forward_08,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,21.597367412876338,1000,2.183781385421753,23,0,0.08070108294487,0.0,8,35.52534866333008,0,0.0,999,False,False,False,False,True,20.0,0.5043867973536253,0.3759321707561612,0.5,0.0,0.0035311667951755227,-0.00044785199337638915,0.07062333590351046,0.23149751015007497,92345,2566179
independent_32,900,independent_forward_09,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,9.426986280661367,650,2.3956058025360107,21,0,0.1640583872795105,0.0,4,35.61720657348633,0,0.0,648,False,True,True,False,False,13.0,0.5686665763304783,0.34237116441288573,0.5,0.0,-0.06605672116892843,-0.002240371136711194,-0.8587373751960695,0.22844167783856392,92345,2670908
independent_32,900,independent_forward_10,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-0.22307083022315055,173,3.03084135055542,40,0,0.44265836477279663,0.0,3,32.264488220214844,0,0.0,171,False,True,True,False,False,3.46,0.4720985980521392,0.4780207791524156,0.5,0.0,0.2823796664832989,-0.014983924983252335,0.9770336460322142,0.2934993035186922,92345,2775637
independent_32,900,independent_forward_11,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,22.03640676382929,1000,2.028867721557617,14,0,0.0625913143157959,0.0,5,43.08622741699219,0,0.0,999,False,False,False,False,True,20.0,0.5005449738800526,0.37926436625793575,0.5,0.0,0.002815454910043627,0.0007213113626930863,0.05630909820087254,0.22120679280906916,92345,2880366
independent_32,900,independent_forward_12,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,8.649367863428779,571,2.3369293212890625,31,0,0.13832420110702515,0.0,4,15.299284934997559,0,0.0,568,False,True,True,False,False,11.42,0.4937921317649806,0.40668009305134295,0.5,0.0,0.08344154717358263,0.00564362101367758,0.9529024687223137,0.2371440866469502,92345,2985095
independent_32,900,independent_forward_13,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,9.998661420715507,634,2.2860608100891113,27,0,0.11601442098617554,0.0,2,2.24426531791687,0,0.0,632,False,True,True,False,False,12.68,0.5010426322920747,0.3952178774755566,0.5,0.0,0.07299378104779682,0.0037811005778892745,0.9255611436860636,0.2370615183884037,92345,3089824
independent_32,900,independent_forward_14,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-1.5721406290540472,106,2.3171658515930176,11,0,0.12965649366378784,0.0,2,52.65212631225586,0,0.0,104,False,True,True,False,False,2.12,0.4794943339700969,0.5066701912863141,0.5,0.0,0.4584418091009248,0.10546585555102694,0.9718966352939606,0.28452893641759763,92345,3194553
independent_32,900,independent_forward_15,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,22.082167187239975,1000,2.196031332015991,19,0,0.07652956247329712,0.0,7,78.41422271728516,0,0.0,999,False,False,False,False,True,20.0,0.5011482681035996,0.3771891092211008,0.5,0.0,0.003533041911898181,0.0016102684277575464,0.07066083823796362,0.21970485378056764,92345,3299282
independent_32,900,independent_forward_16,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-0.6011791578785051,157,2.90708327293396,10,0,0.38838082551956177,0.0,4,3.7706851959228516,0,0.0,155,False,True,True,False,False,3.14,0.4745450504361444,0.4969753423438016,0.5,0.0,0.30018684400281137,0.040247152648439075,0.9425866901688278,0.2611886326484619,92345,3404011
independent_32,900,independent_forward_17,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-3.1127105976920575,77,1.4349637031555176,4,0,0.11967265605926514,0.0,2,7.3450026512146,0,0.0,75,False,True,True,False,False,1.54,1.0601693027979369,0.06447103020502179,0.5,0.0,-0.5553923189253002,-0.05095385392377903,-0.8553041711449624,0.23913275653665717,92345,3508740
independent_32,900,independent_forward_18,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-3.47918739420129,57,1.2817881107330322,1,0,0.05249321460723877,0.0,0,0.0,0,0.0,56,False,True,True,False,False,1.1400000000000001,1.2546056393991436,0.019017776411195977,0.5,0.0,-0.7461003985321313,0.06540106733640035,-0.8505544543266297,0.24171091380872226,92345,3613469
independent_32,900,independent_forward_19,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-3.532934875693172,46,1.6912920475006104,4,0,0.23209238052368164,0.0,0,0.0,0,0.0,44,False,True,True,False,False,0.92,1.3918530163557634,0.008777214029634803,0.5,0.0,-0.8902039359445157,-0.05708204404167507,-0.8189876210689545,0.24912560148083646,92345,3718198
independent_32,900,independent_forward_20,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-3.2400173722126056,47,2.2799594402313232,15,0,0.11333853006362915,0.0,0,0.0,0,0.0,45,False,True,True,False,False,0.9400000000000001,0.6938592506215927,0.3104606660818582,0.5,0.0,1.0075124495841088,0.3056102369694,0.9470617026090622,0.2807928377643545,92345,3822927
independent_32,900,independent_forward_21,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,9.409415611706208,635,2.1812362670898438,19,0,0.07004088163375854,0.0,4,61.302555084228516,0,0.0,633,False,True,True,False,False,12.700000000000001,0.5659016593704074,0.35892512841780844,0.5,0.0,-0.0640326565765871,-9.354552525410971e-05,-0.8132147385226562,0.23858814532831898,92345,3927656
independent_32,900,independent_forward_22,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,9.607854815898463,618,2.3849968910217285,21,0,0.1594056487083435,0.0,10,24.23157501220703,0,0.0,616,False,True,True,False,False,12.36,0.5022114231989607,0.3977243261174246,0.5,0.0,0.0769031555693247,0.007830916913708486,0.9505230028368533,0.23827241175479488,92345,4032385
independent_32,900,independent_forward_23,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-2.6869119401089847,101,1.3276646137237549,6,0,0.07261371612548828,0.0,2,38.467041015625,0,0.0,100,False,True,True,False,False,2.02,0.9303889197878318,0.12312754686709587,0.5,0.0,-0.42598548435633726,-0.04189949748244616,-0.8604906783998013,0.24173557596041426,92345,4137114
independent_32,900,independent_forward_24,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,22.18882548995316,1000,2.064316749572754,17,0,0.04590669274330139,0.0,11,42.53520584106445,0,0.0,999,False,False,False,False,True,20.0,0.49857644763588904,0.38123707193881273,0.5,0.0,0.004493594109313563,0.0021767751289298756,0.08987188218627125,0.2222952906936407,92345,4241843
independent_32,900,independent_forward_25,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-2.4674990196945146,63,2.2238264083862305,6,0,0.08871990442276001,0.0,0,0.0,0,0.0,62,False,True,True,False,False,1.26,0.4627766331864728,0.6115460595857936,0.5,0.0,0.804441385798984,0.10777830462607127,1.01359614610672,0.2820573543745374,92345,4346572
independent_32,900,independent_forward_26,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-2.6634400180191733,102,1.4670984745025635,8,0,0.13376617431640625,0.0,1,1.0944533348083496,0,0.0,100,False,True,True,False,False,2.04,0.9652962567759495,0.10453210944696081,0.5,0.0,-0.4594774659284774,-0.0506959267453674,-0.9373340304940939,0.24754183125846527,92345,4451301
independent_32,900,independent_forward_27,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-3.5442646896735823,63,1.3106684684753418,4,0,0.06515955924987793,0.0,0,0.0,0,0.0,62,False,True,True,False,False,1.26,1.2047345770729914,0.022569226280191448,0.5,0.0,-0.6760989886427683,0.09246596055371421,-0.851884725689888,0.25237078728183865,92345,4556030
independent_32,900,independent_forward_28,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,9.972275304375216,634,2.626154661178589,38,0,0.26517194509506226,0.0,8,52.32926940917969,0,0.0,632,False,True,True,False,False,12.68,0.4949137624411929,0.4072311341237205,0.5,0.0,0.07767145040431074,0.00827935365141055,0.9848739911266603,0.23963391283756175,92345,4660759
independent_32,900,independent_forward_29,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,22.27112554013729,1000,2.4116358757019043,26,0,0.17108887434005737,0.0,12,51.772056579589844,0,0.0,999,False,False,False,False,True,20.0,0.5016209892183542,0.3786539034247398,0.5,0.0,0.0011434262732509524,0.0004482340031536296,0.022868525465019048,0.2232160060107708,92345,4765488
independent_32,900,independent_forward_30,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-3.1690818009665236,74,1.3618061542510986,8,0,0.08758735656738281,0.0,0,0.0,0,0.0,73,False,True,True,False,False,1.48,1.09060560287656,0.04875610226791884,0.5,0.0,-0.5874364962046211,-0.045174972582105045,-0.8694060143828393,0.24201056743795807,92345,4870217
independent_32,900,independent_forward_31,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_900.pt,-2.991732130642049,53,2.180445909500122,11,0,0.07785606384277344,0.0,0,0.0,0,0.0,52,False,True,True,False,False,1.06,0.5819105219166234,0.46722959384392454,0.5,0.0,0.9203701845879825,0.2477949486588532,0.9755923956632614,0.2801890918668711,92345,4974946
independent_32,1302,independent_forward_00,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.38134739882662,1000,2.7801854610443115,28,0,0.33272629976272583,0.0,7,30.37909507751465,0,0.0,994,False,False,False,False,True,20.0,0.4860128821134567,0.3970327543467283,0.5,0.0,0.017262554913490023,-0.004548743980500149,0.34525109826980044,0.2268793981075287,92345,1728347
independent_32,1302,independent_forward_01,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-3.4002933078591013,58,1.8897912502288818,7,0,0.31914961338043213,0.0,0,0.0,0,0.0,58,False,True,True,False,False,1.16,1.2717620596803467,0.016696676826088604,0.5,0.0,-0.7542731484462475,0.16630980423812208,-0.8749568521976471,0.2749395468111696,92345,1833076
independent_32,1302,independent_forward_02,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-3.364415777148679,53,1.7003371715545654,6,0,0.23605942726135254,0.0,1,31.998056411743164,0,0.0,51,False,True,True,False,False,1.06,1.3096705967525266,0.01273928966868287,0.5,0.0,-0.7962446656991851,0.18469838545007525,-0.8440193456411362,0.25940117999067847,92345,1937805
independent_32,1302,independent_forward_03,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.19134713546373,1000,2.921635150909424,58,0,0.39476293325424194,0.0,1,32.97713851928711,0,0.0,993,False,False,False,False,True,20.0,0.4739635082781315,0.41929035679996013,0.5,0.0,0.033777722927974534,-0.007849652535398492,0.6755544585594907,0.2336002355888486,92345,2042534
independent_32,1302,independent_forward_04,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.733040428254753,1000,3.7075037956237793,61,0,0.7394271492958069,0.0,2,8.032276153564453,0,0.0,989,False,False,False,False,True,20.0,0.4654624006785452,0.4308800897970796,0.5,0.0,0.03822610797965899,-0.0026827045143581925,0.7645221595931798,0.23658229560405017,92345,2147263
independent_32,1302,independent_forward_05,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,10.562793909979519,682,4.432216644287109,52,0,1.057269811630249,0.0,1,17.700485229492188,0,0.0,669,False,True,True,False,False,13.64,0.49710584580461303,0.4079236674550954,0.5,0.0,0.11470864964167715,-0.03684291861926344,1.5646259811124765,0.2512900588099908,92345,2251992
independent_32,1302,independent_forward_06,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-3.011440670583397,76,2.1129302978515625,17,0,0.41701340675354004,0.0,1,0.421537846326828,0,0.0,75,False,True,True,False,False,1.52,1.0682145027737868,0.07289289574223697,0.5,0.0,-0.5112699685912383,0.32931469047540113,-0.7771303522586823,0.28402643415488693,92345,2356721
independent_32,1302,independent_forward_07,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.321608357829973,1000,3.546492576599121,67,0,0.6688112616539001,0.0,4,33.05164337158203,0,0.0,986,False,False,False,False,True,20.0,0.4680848200768232,0.4272139136642218,0.5,0.0,0.04042315239424352,-0.0020269848705502225,0.8084630478848703,0.24115231940895318,92345,2461450
independent_32,1302,independent_forward_08,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.50249755033292,1000,3.2978010177612305,47,0,0.5597408413887024,0.0,4,22.42404556274414,0,0.0,994,False,False,False,False,True,20.0,0.4792830924987793,0.4100669902935624,0.5,0.0,0.02664600385748781,-0.005478648970136419,0.5329200771497563,0.23350246320664883,92345,2566179
independent_32,1302,independent_forward_09,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,-3.009764035581611,77,1.6499358415603638,11,0,0.21395456790924072,0.0,2,6.03157901763916,0,0.0,75,False,True,True,False,False,1.54,1.0623345421506214,0.05514542594136958,0.5,0.0,-0.5518825692789895,0.09657020692701464,-0.8498991566896439,0.2556358924159756,92345,2670908
independent_32,1302,independent_forward_10,0,/home/xiexuhui/InstinctLab/logs/e1-d8/fixed_lr_20260924/train/20260924_222822_G1ForwardResearch_E1_D8_ForwardResearch_fixed_lr_s42/snapshot_update_1302.pt,22.38220447394997,1000,3.3818612098693848,57,0,0.5966076254844666,0.0,2,4.564573287963867,0,0.0,996,False,False,False,False,True,20.0,0.47751843500882385,0.4117649637274444,0.5,0.0,0.02696342725335853,-0.0032520916413050147,0.5392685450671707,0.22842161879688502,92345,2775637
